7.316000000000000281e-01,1.500000000000000000e+01,7.199999999999999734e-01,3.000000000000000000e+00,0.000000000000000000e+00,2.452486087556700056e+02,2.415436931170000037e+02
7.308999999999999941e-01,2.500000000000000000e+01,4.199999999999999845e-01,5.000000000000000000e+00,3.190000000000000058e-01,2.069296040706099973e+02,2.401390859475000070e+02
7.308999999999999941e-01,2.669999999999999929e+01,4.500000000000000111e-01,8.000000000000000000e+00,6.750000000000000444e-01,1.915407722937200106e+02,2.370315989860000059e+02
7.306000000000000272e-01,1.610000000000000142e+01,8.699999999999999956e-01,5.000000000000000000e+00,5.220000000000000195e-01,1.906538575431899858e+02,2.467707368899999949e+02
7.316000000000000281e-01,1.719999999999999929e+01,7.600000000000000089e-01,8.000000000000000000e+00,4.640000000000000235e-01,1.872162127457000338e+02,2.361028953059999935e+02
7.323999999999999400e-01,2.389999999999999858e+01,4.000000000000000222e-01,8.000000000000000000e+00,4.829999999999999849e-01,1.998310574762300291e+02,2.333878794700000014e+02
7.358000000000000096e-01,2.110000000000000142e+01,6.600000000000000311e-01,7.000000000000000000e+00,5.540000000000000480e-01,2.591922636615900046e+02,2.196558820685000057e+02
7.358000000000000096e-01,1.000000000000000000e+01,9.599999999999999645e-01,2.000000000000000000e+00,4.540000000000000147e-01,3.559502907704999757e+02,2.375315261364999913e+02
7.358000000000000096e-01,1.219999999999999929e+01,9.000000000000000222e-01,2.000000000000000000e+00,5.859999999999999654e-01,3.366211846159000061e+02,2.109286375229999919e+02
7.342999999999999527e-01,2.000000000000000000e+01,6.300000000000000044e-01,3.000000000000000000e+00,3.609999999999999876e-01,2.710201340639899854e+02,1.823394178714999896e+02
7.356000000000000316e-01,1.500000000000000000e+01,8.299999999999999600e-01,0.000000000000000000e+00,6.560000000000000275e-01,2.734258980083800452e+02,2.165077062075000072e+02
7.348000000000000087e-01,1.109999999999999964e+01,9.699999999999999734e-01,2.000000000000000000e+00,5.799999999999999600e-01,2.708190043503799984e+02,1.877069039984999961e+02
7.362999999999999545e-01,1.109999999999999964e+01,9.699999999999999734e-01,2.000000000000000000e+00,3.320000000000000173e-01,2.674736119704800785e+02,1.885205043875000115e+02
7.359999999999999876e-01,1.500000000000000000e+01,7.800000000000000266e-01,7.000000000000000000e+00,6.600000000000000311e-02,2.587977111754799466e+02,1.716517918039999984e+02
7.379999999999999893e-01,1.330000000000000071e+01,7.199999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.590719876184199961e+02,1.647186614710000185e+02
7.382999999999999563e-01,8.900000000000000355e+00,9.300000000000000488e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.692680718636799497e+02,1.162178285800000026e+02
7.389999999999999902e-01,1.000000000000000000e+01,8.599999999999999867e-01,3.000000000000000000e+00,0.000000000000000000e+00,3.426875567999600207e+02,1.065149850945000054e+02
7.389999999999999902e-01,1.280000000000000071e+01,7.199999999999999734e-01,3.000000000000000000e+00,0.000000000000000000e+00,4.827582319202800818e+02,9.441284183250000694e+01
7.405000000000000471e-01,1.109999999999999964e+01,7.700000000000000178e-01,4.000000000000000000e+00,0.000000000000000000e+00,5.833557618076999916e+02,7.291395912200000851e+01
7.385000000000000453e-01,9.400000000000000355e+00,9.000000000000000222e-01,4.000000000000000000e+00,0.000000000000000000e+00,5.927941207590799877e+02,1.100305821974999958e+02
7.367999999999998995e-01,1.000000000000000000e+01,9.300000000000000488e-01,7.000000000000000000e+00,0.000000000000000000e+00,5.566295614949399351e+02,1.667377151084999980e+02
7.323999999999999400e-01,1.559999999999999964e+01,9.300000000000000488e-01,7.000000000000000000e+00,0.000000000000000000e+00,5.162721548064999979e+02,2.241851964450000025e+02
7.332999999999999519e-01,1.610000000000000142e+01,9.300000000000000488e-01,4.000000000000000000e+00,0.000000000000000000e+00,4.390503337586999919e+02,2.943081191310000122e+02
7.330999999999999739e-01,1.219999999999999929e+01,9.699999999999999734e-01,4.000000000000000000e+00,0.000000000000000000e+00,3.542624053344000004e+02,3.215020808505000218e+02
7.336000000000000298e-01,1.109999999999999964e+01,8.900000000000000133e-01,3.000000000000000000e+00,0.000000000000000000e+00,2.693906463414700170e+02,3.506573137990000077e+02
7.328000000000000069e-01,1.719999999999999929e+01,6.500000000000000222e-01,4.000000000000000000e+00,5.460000000000000409e-01,2.366710777570100106e+02,3.742716766899999925e+02
7.362999999999999545e-01,1.330000000000000071e+01,7.700000000000000178e-01,2.000000000000000000e+00,3.350000000000000200e-01,2.249565902012199956e+02,3.875887802314999817e+02
7.362999999999999545e-01,1.109999999999999964e+01,8.299999999999999600e-01,3.000000000000000000e+00,4.440000000000000058e-01,2.262882834372900049e+02,4.072376097795000192e+02
7.372999999999999554e-01,1.280000000000000071e+01,6.199999999999999956e-01,5.000000000000000000e+00,6.139999999999999902e-01,2.277795739478000314e+02,4.185999518085000091e+02
7.379999999999999893e-01,1.559999999999999964e+01,5.300000000000000266e-01,6.000000000000000000e+00,5.110000000000000098e-01,2.414505116675300940e+02,4.205531798509999817e+02
7.395000000000000462e-01,1.830000000000000071e+01,4.899999999999999911e-01,1.100000000000000000e+01,6.209999999999999964e-01,3.021617720114900294e+02,4.128101632240000072e+02
7.366000000000000325e-01,1.719999999999999929e+01,6.800000000000000488e-01,4.000000000000000000e+00,5.350000000000000311e-01,4.051328731873999232e+02,4.585520146714999896e+02
7.352999999999999536e-01,1.830000000000000071e+01,6.099999999999999867e-01,6.000000000000000000e+00,5.819999999999999618e-01,3.826823039894999852e+02,4.178465556185000196e+02
7.358000000000000096e-01,2.500000000000000000e+01,2.999999999999999889e-01,6.000000000000000000e+00,5.280000000000000249e-01,3.256580533799900081e+02,4.275344880924999984e+02
7.395000000000000462e-01,2.169999999999999929e+01,3.599999999999999867e-01,5.000000000000000000e+00,6.830000000000000515e-01,3.259601697298800218e+02,4.522416004759999737e+02
7.395000000000000462e-01,1.000000000000000000e+01,9.300000000000000488e-01,4.000000000000000000e+00,6.939999999999999503e-01,3.163515291804799858e+02,3.920134987315000217e+02
7.407999999999999030e-01,1.169999999999999929e+01,8.299999999999999600e-01,0.000000000000000000e+00,6.650000000000000355e-01,3.136226045046799413e+02,3.955921970594999948e+02
7.405000000000000471e-01,1.889999999999999858e+01,5.899999999999999689e-01,2.000000000000000000e+00,2.069999999999999896e-01,3.056537279960800220e+02,3.818608701480000036e+02
7.427000000000000268e-01,1.669999999999999929e+01,6.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.978994838565500345e+02,3.388812596220000160e+02
7.417000000000000259e-01,7.200000000000000178e+00,8.000000000000000444e-01,3.000000000000000000e+00,0.000000000000000000e+00,3.108670285612399766e+02,3.028589726160000168e+02
7.405000000000000471e-01,1.280000000000000071e+01,6.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.857464387740000120e+02,2.997063112879999949e+02
7.389999999999999902e-01,1.889999999999999858e+01,3.699999999999999956e-01,4.000000000000000000e+00,0.000000000000000000e+00,5.235734577966999268e+02,2.775344721240000467e+02
7.395000000000000462e-01,1.830000000000000071e+01,4.299999999999999933e-01,9.000000000000000000e+00,0.000000000000000000e+00,6.257943576231000407e+02,2.633391508075000047e+02
7.372999999999999554e-01,1.169999999999999929e+01,7.700000000000000178e-01,3.000000000000000000e+00,0.000000000000000000e+00,6.187983180936000736e+02,2.266528289780000023e+02
7.359999999999999876e-01,1.280000000000000071e+01,7.700000000000000178e-01,3.000000000000000000e+00,0.000000000000000000e+00,5.785521422300998893e+02,2.650376114590000043e+02
7.350999999999999757e-01,1.669999999999999929e+01,6.199999999999999956e-01,7.000000000000000000e+00,0.000000000000000000e+00,5.287999539830999538e+02,2.803269057675000226e+02
7.359999999999999876e-01,1.889999999999999858e+01,5.400000000000000355e-01,8.000000000000000000e+00,0.000000000000000000e+00,4.386117227886001046e+02,2.922846538470000155e+02
7.356000000000000316e-01,8.300000000000000711e+00,9.000000000000000222e-01,3.000000000000000000e+00,0.000000000000000000e+00,3.464924072137999360e+02,2.866145623345000217e+02
7.359999999999999876e-01,1.219999999999999929e+01,7.199999999999999734e-01,2.000000000000000000e+00,0.000000000000000000e+00,2.772140505199699874e+02,3.858164369830000169e+02
7.356000000000000316e-01,2.110000000000000142e+01,3.900000000000000133e-01,3.000000000000000000e+00,5.909999999999999698e-01,2.492671186814100110e+02,4.308303950900000245e+02
7.389999999999999902e-01,1.939999999999999858e+01,4.899999999999999911e-01,2.000000000000000000e+00,6.410000000000000142e-01,2.489532251297200389e+02,4.952319095739999852e+02
7.392999999999999572e-01,6.700000000000000178e+00,8.499999999999999778e-01,4.000000000000000000e+00,4.010000000000000231e-01,2.565590714655900229e+02,5.429401300250000304e+02
7.402000000000000801e-01,1.280000000000000071e+01,6.899999999999999467e-01,0.000000000000000000e+00,5.170000000000000151e-01,2.555370420364999973e+02,5.429817309100000102e+02
7.395000000000000462e-01,2.060000000000000142e+01,4.199999999999999845e-01,3.000000000000000000e+00,4.540000000000000147e-01,2.754237139414299804e+02,5.727602482700000337e+02
7.419999999999999929e-01,1.830000000000000071e+01,6.300000000000000044e-01,2.000000000000000000e+00,4.279999999999999916e-01,3.517512003963900042e+02,6.348731748999999809e+02
7.397000000000000242e-01,2.799999999999999822e+00,9.599999999999999645e-01,2.000000000000000000e+00,4.530000000000000138e-01,4.403278109422000171e+02,6.158325261999999611e+02
7.385000000000000453e-01,7.799999999999999822e+00,9.599999999999999645e-01,3.000000000000000000e+00,3.509999999999999787e-01,4.300340518473000202e+02,6.295466746749999629e+02
7.359999999999999876e-01,1.559999999999999964e+01,6.700000000000000400e-01,3.000000000000000000e+00,4.099999999999999756e-01,3.734159955510900204e+02,6.409374256699999250e+02
7.362999999999999545e-01,1.280000000000000071e+01,8.000000000000000444e-01,4.000000000000000000e+00,4.779999999999999805e-01,3.625295833252799866e+02,6.152854724400000350e+02
7.342999999999999527e-01,9.400000000000000355e+00,9.699999999999999734e-01,3.000000000000000000e+00,5.020000000000000018e-01,3.593756017023799814e+02,5.840081278549999979e+02
7.340999999999999748e-01,9.400000000000000355e+00,9.300000000000000488e-01,3.000000000000000000e+00,6.570000000000000284e-01,3.551495517609799890e+02,5.808330771349999395e+02
7.336000000000000298e-01,8.900000000000000355e+00,9.599999999999999645e-01,2.000000000000000000e+00,2.560000000000000053e-01,3.490632659089799859e+02,5.755106720850000102e+02
7.352999999999999536e-01,9.400000000000000355e+00,9.000000000000000222e-01,4.000000000000000000e+00,0.000000000000000000e+00,3.516658920439499525e+02,5.789013272649999635e+02
7.352999999999999536e-01,8.300000000000000711e+00,9.699999999999999734e-01,4.000000000000000000e+00,0.000000000000000000e+00,3.752313842877400134e+02,5.902338136500000019e+02
7.358000000000000096e-01,8.900000000000000355e+00,9.599999999999999645e-01,4.000000000000000000e+00,0.000000000000000000e+00,4.521517658654000229e+02,5.960489156050000474e+02
7.345000000000000417e-01,1.440000000000000036e+01,6.199999999999999956e-01,4.000000000000000000e+00,0.000000000000000000e+00,6.041506228465000277e+02,6.371455502300000262e+02
7.372999999999999554e-01,1.330000000000000071e+01,5.300000000000000266e-01,4.000000000000000000e+00,0.000000000000000000e+00,6.985406484736001858e+02,5.878162242250000418e+02
7.375000000000000444e-01,8.300000000000000711e+00,6.300000000000000044e-01,2.000000000000000000e+00,0.000000000000000000e+00,7.056015164007000067e+02,6.140267623949999916e+02
7.397000000000000242e-01,1.169999999999999929e+01,4.799999999999999822e-01,4.000000000000000000e+00,0.000000000000000000e+00,6.588543074374998696e+02,6.229822864000000209e+02
7.402000000000000801e-01,1.559999999999999964e+01,3.800000000000000044e-01,2.000000000000000000e+00,0.000000000000000000e+00,6.178895923893001054e+02,6.772557892549999679e+02
7.437000000000000277e-01,1.500000000000000000e+01,3.599999999999999867e-01,3.000000000000000000e+00,0.000000000000000000e+00,5.230727835621000850e+02,6.683455311500000562e+02
7.442000000000000837e-01,-1.699999999999999956e+00,8.199999999999999512e-01,2.000000000000000000e+00,0.000000000000000000e+00,4.413071938969000598e+02,7.089134219549999898e+02
7.442000000000000837e-01,2.200000000000000178e+00,6.700000000000000400e-01,4.000000000000000000e+00,0.000000000000000000e+00,3.628899424913699931e+02,7.666440106899999591e+02
7.473999999999999533e-01,8.900000000000000355e+00,4.400000000000000022e-01,5.000000000000000000e+00,3.019999999999999907e-01,3.278495300823099114e+02,7.796454175000000077e+02
7.470999999999999863e-01,-5.000000000000000000e+00,8.100000000000000533e-01,4.000000000000000000e+00,5.789999999999999591e-01,3.124966726301200310e+02,7.765795127899999670e+02
7.479000000000000092e-01,-3.299999999999999822e+00,7.500000000000000000e-01,4.000000000000000000e+00,6.189999999999999947e-01,3.082458334475899733e+02,7.711838553400000364e+02
7.473999999999999533e-01,4.400000000000000355e+00,3.800000000000000044e-01,2.000000000000000000e+00,6.450000000000000178e-01,3.137126292392999858e+02,8.001212728500000821e+02
7.497999999999999110e-01,1.699999999999999956e+00,4.199999999999999845e-01,2.000000000000000000e+00,6.959999999999999520e-01,3.242814122863299531e+02,7.881483685099999548e+02
7.479000000000000092e-01,-8.300000000000000711e+00,8.000000000000000444e-01,4.000000000000000000e+00,3.340000000000000191e-01,3.841063969951900958e+02,7.764210631350000540e+02
7.456000000000000405e-01,-3.899999999999999911e+00,8.100000000000000533e-01,7.000000000000000000e+00,3.380000000000000226e-01,4.838014894932999823e+02,8.072876913100000138e+02
7.409999999999999920e-01,-3.299999999999999822e+00,8.800000000000000044e-01,7.000000000000000000e+00,4.540000000000000147e-01,4.582799904355999274e+02,7.530015422599999511e+02
7.377999999999999003e-01,-1.699999999999999956e+00,8.900000000000000133e-01,1.100000000000000000e+01,3.499999999999999778e-01,4.003793116448900946e+02,7.585645210799999631e+02
7.336000000000000298e-01,3.299999999999999822e+00,8.900000000000000133e-01,9.000000000000000000e+00,4.339999999999999969e-01,4.013229386914799761e+02,7.859667989900000293e+02
7.310999999999999721e-01,9.400000000000000355e+00,9.699999999999999734e-01,3.000000000000000000e+00,4.520000000000000129e-01,3.940005167201799168e+02,7.362017518899999686e+02
7.300999999999999712e-01,1.390000000000000036e+01,7.399999999999999911e-01,2.000000000000000000e+00,4.500000000000000111e-01,3.808783696163799277e+02,6.933727401099999952e+02
7.320999999999999730e-01,8.900000000000000355e+00,8.000000000000000444e-01,4.000000000000000000e+00,8.300000000000000433e-02,3.787079357006800251e+02,7.055793752149999136e+02
7.340999999999999748e-01,3.899999999999999911e+00,8.900000000000000133e-01,4.000000000000000000e+00,0.000000000000000000e+00,3.719701441790500098e+02,6.673226468200000454e+02
7.367999999999998995e-01,2.799999999999999822e+00,8.900000000000000133e-01,5.000000000000000000e+00,0.000000000000000000e+00,3.908768957557400086e+02,6.579418551249999609e+02
7.389999999999999902e-01,2.200000000000000178e+00,8.199999999999999512e-01,2.000000000000000000e+00,0.000000000000000000e+00,4.639365297226000280e+02,6.466460747700000411e+02
7.437000000000000277e-01,1.100000000000000089e+00,7.600000000000000089e-01,2.000000000000000000e+00,0.000000000000000000e+00,6.139147170206999817e+02,6.787121000150000327e+02
7.443999999999999506e-01,-5.999999999999999778e-01,7.900000000000000355e-01,5.000000000000000000e+00,0.000000000000000000e+00,7.051059808502001260e+02,6.152335528349999549e+02
7.456000000000000405e-01,5.999999999999999778e-01,8.499999999999999778e-01,4.000000000000000000e+00,0.000000000000000000e+00,7.069848070591999658e+02,6.182424984199999471e+02
7.432000000000000828e-01,1.699999999999999956e+00,8.499999999999999778e-01,5.000000000000000000e+00,0.000000000000000000e+00,6.569073245306999524e+02,6.124382536350000237e+02
7.442000000000000837e-01,0.000000000000000000e+00,8.800000000000000044e-01,4.000000000000000000e+00,0.000000000000000000e+00,6.093706185304999963e+02,6.374336108549999835e+02
7.425000000000000488e-01,-1.100000000000000089e+00,9.200000000000000400e-01,4.000000000000000000e+00,0.000000000000000000e+00,5.172855856789999507e+02,6.407971675499999265e+02
7.425000000000000488e-01,-1.699999999999999956e+00,9.200000000000000400e-01,2.000000000000000000e+00,0.000000000000000000e+00,4.269712879058000112e+02,6.431650434050000058e+02
7.417000000000000259e-01,-2.200000000000000178e+00,9.200000000000000400e-01,2.000000000000000000e+00,0.000000000000000000e+00,3.369785426648700195e+02,6.493385161500000322e+02
7.442000000000000837e-01,-3.899999999999999911e+00,8.800000000000000044e-01,3.000000000000000000e+00,6.380000000000000115e-01,3.006161494257099775e+02,6.566261674950000042e+02
7.439000000000000057e-01,-6.099999999999999645e+00,8.499999999999999778e-01,4.000000000000000000e+00,4.209999999999999853e-01,2.861033114701200475e+02,6.574153130250000459e+02
7.449000000000000066e-01,-6.700000000000000178e+00,8.100000000000000533e-01,4.000000000000000000e+00,4.139999999999999791e-01,2.812780270728900405e+02,6.495358422399999654e+02
7.452000000000000846e-01,-6.700000000000000178e+00,8.100000000000000533e-01,5.000000000000000000e+00,3.410000000000000253e-01,2.764565979855000251e+02,6.327506250750000163e+02
7.470999999999999863e-01,-7.200000000000000178e+00,8.100000000000000533e-01,7.000000000000000000e+00,5.040000000000000036e-01,2.905524739217299839e+02,6.366679189249999808e+02
7.459000000000000075e-01,-5.000000000000000000e+00,4.600000000000000200e-01,7.000000000000000000e+00,4.560000000000000164e-01,3.503060849871900473e+02,6.247468011449999494e+02
7.462000000000000854e-01,-2.799999999999999822e+00,4.099999999999999756e-01,5.000000000000000000e+00,3.870000000000000107e-01,4.524969077341999082e+02,6.667293379750000213e+02
7.439000000000000057e-01,-1.100000000000000089e+00,3.599999999999999867e-01,9.000000000000000000e+00,5.180000000000000160e-01,4.293524940423999965e+02,6.232084244950000311e+02
7.437000000000000277e-01,0.000000000000000000e+00,4.500000000000000111e-01,1.100000000000000000e+01,6.089999999999999858e-01,3.559311377094899171e+02,5.598387525099999493e+02
7.392999999999999572e-01,-1.699999999999999956e+00,6.600000000000000311e-01,9.000000000000000000e+00,6.780000000000000471e-01,3.338179901923800230e+02,4.845567081844999962e+02
7.326000000000000290e-01,6.099999999999999645e+00,7.099999999999999645e-01,6.000000000000000000e+00,6.149999999999999911e-01,3.130976658601799727e+02,3.752328152454999781e+02
7.286000000000000254e-01,1.440000000000000036e+01,3.499999999999999778e-01,3.000000000000000000e+00,5.809999999999999609e-01,2.902152876772800028e+02,2.889509710290000157e+02
7.310999999999999721e-01,1.000000000000000000e+01,4.299999999999999933e-01,3.000000000000000000e+00,6.300000000000000044e-02,2.746506762317800394e+02,2.414432838429999890e+02
7.323999999999999400e-01,-2.799999999999999822e+00,9.200000000000000400e-01,3.000000000000000000e+00,0.000000000000000000e+00,2.662431163528500520e+02,1.957716077485000028e+02
7.340999999999999748e-01,-1.100000000000000089e+00,8.199999999999999512e-01,2.000000000000000000e+00,0.000000000000000000e+00,2.826054180258399811e+02,1.750542023984999958e+02
7.352999999999999536e-01,5.999999999999999778e-01,6.999999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.598963294783000038e+02,1.826595329840000090e+02
7.402000000000000801e-01,-1.100000000000000089e+00,6.400000000000000133e-01,3.000000000000000000e+00,0.000000000000000000e+00,5.251241621289999557e+02,2.828206410744999744e+02
7.422000000000000819e-01,-5.599999999999999645e+00,8.199999999999999512e-01,2.000000000000000000e+00,0.000000000000000000e+00,6.256812783065001895e+02,2.611967701329999727e+02
7.449000000000000066e-01,-5.599999999999999645e+00,7.800000000000000266e-01,3.000000000000000000e+00,0.000000000000000000e+00,6.340356338557999152e+02,2.931852146879999736e+02
7.463999999999999524e-01,-4.400000000000000355e+00,7.500000000000000000e-01,5.000000000000000000e+00,0.000000000000000000e+00,5.932359788475998812e+02,3.288316305619999866e+02
7.493999999999999551e-01,-5.000000000000000000e+00,7.199999999999999734e-01,8.000000000000000000e+00,0.000000000000000000e+00,5.490548593299000686e+02,3.688552691300000106e+02
7.486000000000000432e-01,-4.400000000000000355e+00,6.500000000000000222e-01,8.000000000000000000e+00,0.000000000000000000e+00,4.634850972446000128e+02,4.013317568805000519e+02
7.482999999999999652e-01,-4.400000000000000355e+00,7.700000000000000178e-01,9.000000000000000000e+00,0.000000000000000000e+00,3.886958133156999793e+02,4.729883944370000108e+02
7.456000000000000405e-01,-3.899999999999999911e+00,8.499999999999999778e-01,1.100000000000000000e+01,0.000000000000000000e+00,3.116328858166700115e+02,5.299363240850000238e+02
7.427000000000000268e-01,0.000000000000000000e+00,8.199999999999999512e-01,1.200000000000000000e+01,6.109999999999999876e-01,2.811764893464899728e+02,5.662081935149999481e+02
7.382999999999999563e-01,3.899999999999999911e+00,8.199999999999999512e-01,5.000000000000000000e+00,3.880000000000000115e-01,2.702690175578799767e+02,5.844222202199999856e+02
7.358000000000000096e-01,5.599999999999999645e+00,7.600000000000000089e-01,5.000000000000000000e+00,3.599999999999999867e-01,2.701007418565699822e+02,5.985632929299999887e+02
7.338999999999999968e-01,1.330000000000000071e+01,5.100000000000000089e-01,5.000000000000000000e+00,3.699999999999999956e-01,2.690413282896700480e+02,5.971463969149999684e+02
7.350999999999999757e-01,8.300000000000000711e+00,6.899999999999999467e-01,6.000000000000000000e+00,5.230000000000000204e-01,2.857308803932299952e+02,6.111012828650000301e+02
7.316000000000000281e-01,6.099999999999999645e+00,8.599999999999999867e-01,9.000000000000000000e+00,5.540000000000000480e-01,3.639869036688900223e+02,6.748696904800000311e+02
7.242000000000000659e-01,8.900000000000000355e+00,9.300000000000000488e-01,4.000000000000000000e+00,6.350000000000000089e-01,4.522443903774000660e+02,6.436275619550000329e+02
7.245000000000000329e-01,2.110000000000000142e+01,4.899999999999999911e-01,4.000000000000000000e+00,4.410000000000000031e-01,4.435480618643999833e+02,6.527454782999999452e+02
7.290999999999999703e-01,1.780000000000000071e+01,6.300000000000000044e-01,9.000000000000000000e+00,6.340000000000000080e-01,3.760857272897900998e+02,6.028554830699999911e+02
7.310999999999999721e-01,6.099999999999999645e+00,9.300000000000000488e-01,4.000000000000000000e+00,6.969999999999999529e-01,3.718001499586799810e+02,6.008382356750000781e+02
7.332999999999999519e-01,7.799999999999999822e+00,7.700000000000000178e-01,6.000000000000000000e+00,5.949999999999999734e-01,3.508577448548800248e+02,4.888464164819999951e+02
7.342999999999999527e-01,1.390000000000000036e+01,4.400000000000000022e-01,7.000000000000000000e+00,4.119999999999999774e-01,3.351568676116800134e+02,4.394417539140000031e+02
7.405000000000000471e-01,9.400000000000000355e+00,4.299999999999999933e-01,6.000000000000000000e+00,2.959999999999999853e-01,3.170157466479799382e+02,3.848298426095000195e+02
7.425000000000000488e-01,-2.799999999999999822e+00,7.800000000000000266e-01,4.000000000000000000e+00,0.000000000000000000e+00,3.072932544215500457e+02,3.379604745720000096e+02
7.429000000000000048e-01,1.100000000000000089e+00,6.099999999999999867e-01,4.000000000000000000e+00,0.000000000000000000e+00,3.191038518548399452e+02,2.991160891024999842e+02
